ID	CATEGORY	SOURCE	TITLE
60	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=261848526&emp_id=81&pos=2&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Sem Fio Ts 5120 + 2 Ramal Ts 5121 Viva Voz Dect 6.0 Preto + 3 Headset Fone Hc 10 Intelbras
61	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=252555652&emp_id=81&pos=23&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Ibratele Capta Phone Top 0457 - Bright
62	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=280433296&emp_id=81&pos=24&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Intelbras Sem Fio Ts 40 Id Preto - 4070350
63	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=287251563&emp_id=1210&pos=16&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone s / fio Dect 6.0 c / id preto TS63V Intelbras
64	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=287752272&emp_id=81&pos=4&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Microcentral Conecta Mais 2x4 e Placa para 5 Ramais Sem Fio
65	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=243927876&emp_id=81&pos=4&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone De Boca - Nude
66	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=243963278&emp_id=81&pos=5&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone De Boca - Rosa
67	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=248210420&emp_id=81&pos=4&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Padrao Branco - C / Chave Vec
68	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=250325292&emp_id=81&pos=5&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone moto 500id mdr2 com 1 ramal Motorola
69	aparelho-de-telefone	https://www.buscape.com.br/oferta/aparelho-de-telefone/272293090/1157425?checkoutUrl=/redirect_prod?id=3772&prod_id=272293090&emp_id=1157425&pos=6&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Headset Profissional Telemarketing HSB50 - Intelbras
70	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=218476341&emp_id=81&pos=3&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone gôndola ( só Pulse )
71	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=268502755&emp_id=81&pos=4&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Sem Fio Intelbras 2 Llinhas Ts 5150 +2 Ramal Ts5121
72	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=246852078&emp_id=81&pos=5&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Kit Telefone S Fio Ts 3110 Branco + 4 Ramal Preto intelbras
73	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=280864076&emp_id=79&pos=4&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone sem Fio TS3113 + 2 Ramais Adicionais com Identificador de Chamadas - Intelbras - 6021166
74	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=260436088&emp_id=79&pos=5&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Sem Fio Com Identificador de Chamadas Branco e Vermelho TS 3110 - Intelbras - 5908838
75	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=262047900&emp_id=81&pos=3&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Kit Com 5 Telefone com fio Gondola TC 20 Preto Intelbras
76	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=262226166&emp_id=81&pos=4&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Kit Com 10 Telefone Com Fio Tc 500 Preto Intelbras
77	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=286560625&emp_id=1210&pos=17&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone de mesa premium branco TC50 Intelbras
78	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=286560610&emp_id=1210&pos=18&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone s / fio Dect 6.0 c / id branco + ramal TS3112 Intelbras
79	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=286673966&emp_id=1210&pos=19&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone c / identificador de chamadas Tok Fácil Intelbras
80	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=272203657&emp_id=81&pos=5&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Kit Telefone sem fio Com 2 Ramal Bina ID Chamadas Intelbras
81	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=263686368&emp_id=81&pos=6&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Kit Telefone Sem Fio TS 3110 Com 6 Ramal intelbras 3 Cores
82	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=244590287&emp_id=81&pos=6&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Kit Porteiro Eletrônico Sem Fio + 4 Ramais Tis 5010 Intelbras
83	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=244874761&emp_id=81&pos=7&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Kit Microcentral Ip Sem Fio Ts 60 Ip ( dect ) Sip 2.0 Intelbras
84	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=245303874&emp_id=81&pos=8&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Celular Lemon Dual Chip Sensi 3g + Adaptador Antena Rural
85	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=250685219&emp_id=81&pos=6&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefone Vintage Retro Europeu
86	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=250727585&emp_id=81&pos=7&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Kit Telefone sem fio TS 63 V Preto + 2 Ramal Intelbras Com Identificação de Chamadas
87	aparelho-de-telefone	https://www.buscape.com.br/redirect_prod?id=3772&prod_id=258892686&emp_id=81&pos=8&pg=PROCUNICO&cn=0&nc=12700120161031105552&az=9d847f29dafc0b1b9e4de8a43bb1627c	Telefones Sem Fio Intelbras Icon 4123130 Ts 3130 Digital Preto Com Secretaria Eletronica
